srun: job 1941558 queued and waiting for resources
srun: job 1941558 has been allocated resources
cohort id: 33, age = 3, time = 0, year = 1979, month = 1, sum(density) = 45927.57
cohort id: 40, age = 7, time = 11, year = 1979, month = 12, sum(density) = 48497.905
cohort id: 29, age = 24, time = 17, year = 1980, month = 6, sum(density) = 648.78058
cohort id: 21, age = 33, time = 18, year = 1980, month = 7, sum(density) = 55.261519
cohort id: 23, age = 31, time = 18, year = 1980, month = 7, sum(density) = 82.143596
cohort id: 31, age = 21, time = 16, year = 1980, month = 5, sum(density) = 1254.9227
cohort id: 30, age = 21, time = 15, year = 1980, month = 4, sum(density) = 1242.9857
cohort id: 32, age = 20, time = 16, year = 1980, month = 5, sum(density) = 1519.1441
cohort id: 26, age = 28, time = 18, year = 1980, month = 7, sum(density) = 190.02524
cohort id: 19, age = 35, time = 18, year = 1980, month = 7, sum(density) = 31.982052
cohort id: 25, age = 28, time = 17, year = 1980, month = 6, sum(density) = 179.37776
cohort id: 37, age = 12, time = 13, year = 1980, month = 2, sum(density) = 14767.272
cohort id: 39, age = 9, time = 12, year = 1980, month = 1, sum(density) = 32321.465
cohort id: 35, age = 19, time = 18, year = 1980, month = 7, sum(density) = 1876.4789
cohort id: 43, age = 0, time = 7, year = 1979, month = 8, sum(density) = 220754.23
cohort id: 20, age = 35, time = 19, year = 1980, month = 8, sum(density) = 31.544947
cohort id: 36, age = 15, time = 15, year = 1980, month = 4, sum(density) = 2924.1592
cohort id: 24, age = 31, time = 19, year = 1980, month = 8, sum(density) = 81.349087
cohort id: 41, age = 6, time = 11, year = 1979, month = 12, sum(density) = 60363.294
cohort id: 22, age = 31, time = 17, year = 1980, month = 6, sum(density) = 87.70289
cohort id: 34, age = 20, time = 18, year = 1980, month = 7, sum(density) = 1856.5166
cohort id: 27, age = 27, time = 18, year = 1980, month = 7, sum(density) = 288.34316
cohort id: 38, age = 11, time = 13, year = 1980, month = 2, sum(density) = 20246.888
cohort id: 21, age = 34, time = 19, year = 1980, month = 8, sum(density) = 42.089431
cohort id: 28, age = 25, time = 17, year = 1980, month = 6, sum(density) = 483.48947
cohort id: 42, age = 4, time = 10, year = 1979, month = 11, sum(density) = 92684.832
cohort id: 26, age = 29, time = 19, year = 1980, month = 8, sum(density) = 149.56107
cohort id: 29, age = 25, time = 18, year = 1980, month = 7, sum(density) = 522.42349
cohort id: 32, age = 21, time = 17, year = 1980, month = 6, sum(density) = 1246.3167
cohort id: 33, age = 20, time = 17, year = 1980, month = 6, sum(density) = 1911.0358
cohort id: 43, age = 1, time = 8, year = 1979, month = 9, sum(density) = 152957.9
cohort id: 25, age = 29, time = 18, year = 1980, month = 7, sum(density) = 141.18088
cohort id: 37, age = 13, time = 14, year = 1980, month = 3, sum(density) = 12349.698
cohort id: 40, age = 8, time = 12, year = 1980, month = 1, sum(density) = 40288.768
cohort id: 23, age = 32, time = 19, year = 1980, month = 8, sum(density) = 63.423074
cohort id: 31, age = 22, time = 17, year = 1980, month = 6, sum(density) = 1025.2504
cohort id: 19, age = 36, time = 19, year = 1980, month = 8, sum(density) = 22.319832
cohort id: 30, age = 22, time = 16, year = 1980, month = 5, sum(density) = 1015.4979
cohort id: 39, age = 10, time = 13, year = 1980, month = 2, sum(density) = 26985.56
cohort id: 34, age = 21, time = 19, year = 1980, month = 8, sum(density) = 1523.0995
cohort id: 35, age = 20, time = 19, year = 1980, month = 8, sum(density) = 1545.5414
cohort id: 20, age = 36, time = 20, year = 1980, month = 9, sum(density) = 22.014783
cohort id: 36, age = 16, time = 16, year = 1980, month = 5, sum(density) = 2436.6591
cohort id: 24, age = 32, time = 20, year = 1980, month = 9, sum(density) = 62.809646
cohort id: 21, age = 35, time = 20, year = 1980, month = 9, sum(density) = 31.832581
cohort id: 41, age = 7, time = 12, year = 1980, month = 1, sum(density) = 49949.257
cohort id: 43, age = 2, time = 9, year = 1979, month = 10, sum(density) = 118293.53
cohort id: 28, age = 26, time = 18, year = 1980, month = 7, sum(density) = 387.23248
cohort id: 38, age = 12, time = 14, year = 1980, month = 3, sum(density) = 16936.156
cohort id: 27, age = 28, time = 19, year = 1980, month = 8, sum(density) = 228.32049
cohort id: 26, age = 30, time = 20, year = 1980, month = 9, sum(density) = 116.98304
cohort id: 33, age = 21, time = 18, year = 1980, month = 7, sum(density) = 1567.8274
cohort id: 22, age = 32, time = 18, year = 1980, month = 7, sum(density) = 67.71541
cohort id: 29, age = 26, time = 19, year = 1980, month = 8, sum(density) = 418.4152
cohort id: 25, age = 30, time = 19, year = 1980, month = 8, sum(density) = 110.42826
cohort id: 23, age = 33, time = 20, year = 1980, month = 9, sum(density) = 48.639378
cohort id: 31, age = 23, time = 18, year = 1980, month = 7, sum(density) = 833.78934
cohort id: 43, age = 3, time = 10, year = 1979, month = 11, sum(density) = 118293.53
cohort id: 32, age = 22, time = 18, year = 1980, month = 7, sum(density) = 1018.2199
cohort id: 30, age = 23, time = 17, year = 1980, month = 6, sum(density) = 825.85808
cohort id: 37, age = 14, time = 15, year = 1980, month = 4, sum(density) = 10322.145
cohort id: 44, age = 0, time = 8, year = 1979, month = 9, sum(density) = 228160.25
cohort id: 40, age = 9, time = 13, year = 1980, month = 2, sum(density) = 33567.884
cohort id: 42, age = 5, time = 11, year = 1979, month = 12, sum(density) = 75802.874
cohort id: 35, age = 21, time = 20, year = 1980, month = 9, sum(density) = 1267.9732
cohort id: 36, age = 17, time = 17, year = 1980, month = 6, sum(density) = 2025.6903
cohort id: 24, age = 33, time = 21, year = 1980, month = 10, sum(density) = 48.168938
cohort id: 38, age = 13, time = 15, year = 1980, month = 4, sum(density) = 14163.51
cohort id: 28, age = 27, time = 19, year = 1980, month = 8, sum(density) = 308.40781
cohort id: 27, age = 29, time = 20, year = 1980, month = 9, sum(density) = 179.7017
cohort id: 34, age = 22, time = 20, year = 1980, month = 9, sum(density) = 1244.348
cohort id: 39, age = 11, time = 14, year = 1980, month = 3, sum(density) = 22559.809
cohort id: 26, age = 31, time = 21, year = 1980, month = 10, sum(density) = 90.917024
cohort id: 29, age = 27, time = 20, year = 1980, month = 9, sum(density) = 333.24301
cohort id: 22, age = 33, time = 19, year = 1980, month = 8, sum(density) = 51.931185
cohort id: 41, age = 8, time = 13, year = 1980, month = 2, sum(density) = 41494.307
cohort id: 21, age = 36, time = 21, year = 1980, month = 10, sum(density) = 22.215519
cohort id: 23, age = 34, time = 21, year = 1980, month = 10, sum(density) = 37.045738
cohort id: 31, age = 24, time = 19, year = 1980, month = 8, sum(density) = 674.81567
cohort id: 25, age = 31, time = 20, year = 1980, month = 9, sum(density) = 85.82277
cohort id: 44, age = 1, time = 9, year = 1979, month = 10, sum(density) = 158080.31
cohort id: 32, age = 23, time = 19, year = 1980, month = 8, sum(density) = 828.0717
cohort id: 33, age = 22, time = 19, year = 1980, month = 8, sum(density) = 1280.889
cohort id: 37, age = 15, time = 16, year = 1980, month = 5, sum(density) = 8615.7923
cohort id: 30, age = 24, time = 18, year = 1980, month = 7, sum(density) = 668.39661
cohort id: 24, age = 34, time = 22, year = 1980, month = 11, sum(density) = 36.687432
cohort id: 43, age = 4, time = 11, year = 1979, month = 12, sum(density) = 95861.419
cohort id: 27, age = 30, time = 21, year = 1980, month = 10, sum(density) = 140.55831
cohort id: 34, age = 23, time = 21, year = 1980, month = 10, sum(density) = 1011.9714
cohort id: 35, age = 22, time = 21, year = 1980, month = 10, sum(density) = 1035.9145
cohort id: 40, age = 10, time = 14, year = 1980, month = 3, sum(density) = 28026.512
cohort id: 22, age = 34, time = 20, year = 1980, month = 9, sum(density) = 39.552913
cohort id: 44, age = 2, time = 10, year = 1979, month = 11, sum(density) = 122238.47
cohort id: 23, age = 35, time = 22, year = 1980, month = 11, sum(density) = 28.017995
cohort id: 36, age = 18, time = 18, year = 1980, month = 7, sum(density) = 1679.5883
cohort id: 42, age = 6, time = 12, year = 1980, month = 1, sum(density) = 62402.911
cohort id: 28, age = 28, time = 20, year = 1980, month = 9, sum(density) = 244.2085
cohort id: 26, age = 32, time = 22, year = 1980, month = 11, sum(density) = 70.197025
cohort id: 29, age = 28, time = 21, year = 1980, month = 10, sum(density) = 263.87401
cohort id: 38, age = 14, time = 16, year = 1980, month = 5, sum(density) = 11838.137
cohort id: 39, age = 12, time = 15, year = 1980, month = 4, sum(density) = 18870.779
cohort id: 32, age = 24, time = 20, year = 1980, month = 9, sum(density) = 670.18818
cohort id: 41, age = 9, time = 14, year = 1980, month = 3, sum(density) = 34572.549
cohort id: 24, age = 35, time = 23, year = 1980, month = 12, sum(density) = 27.747005
cohort id: 44, age = 3, time = 11, year = 1979, month = 12, sum(density) = 122238.47
cohort id: 33, age = 23, time = 20, year = 1980, month = 9, sum(density) = 1041.6885
cohort id: 25, age = 32, time = 21, year = 1980, month = 10, sum(density) = 66.263782
cohort id: 31, age = 25, time = 20, year = 1980, month = 9, sum(density) = 543.3881
cohort id: 34, age = 24, time = 22, year = 1980, month = 11, sum(density) = 819.0248
cohort id: 27, age = 31, time = 22, year = 1980, month = 11, sum(density) = 109.23928
cohort id: 45, age = 0, time = 9, year = 1979, month = 10, sum(density) = 221562.23
cohort id: 35, age = 23, time = 22, year = 1980, month = 11, sum(density) = 842.46191
cohort id: 37, age = 16, time = 17, year = 1980, month = 6, sum(density) = 7179.391
cohort id: 30, age = 25, time = 19, year = 1980, month = 8, sum(density) = 538.2192
cohort id: 36, age = 19, time = 19, year = 1980, month = 8, sum(density) = 1388.1826
cohort id: 43, age = 5, time = 12, year = 1980, month = 1, sum(density) = 78385.894
cohort id: 22, age = 35, time = 21, year = 1980, month = 10, sum(density) = 29.914192
cohort id: 26, age = 33, time = 23, year = 1980, month = 12, sum(density) = 53.834344
cohort id: 28, age = 29, time = 21, year = 1980, month = 10, sum(density) = 192.2065
cohort id: 29, age = 29, time = 22, year = 1980, month = 11, sum(density) = 207.68441
cohort id: 39, age = 13, time = 16, year = 1980, month = 5, sum(density) = 15781.412
cohort id: 38, age = 15, time = 17, year = 1980, month = 6, sum(density) = 9881.1759
cohort id: 40, age = 11, time = 15, year = 1980, month = 4, sum(density) = 23430.23
cohort id: 23, age = 36, time = 23, year = 1980, month = 12, sum(density) = 19.553373
cohort id: 33, age = 24, time = 21, year = 1980, month = 10, sum(density) = 843.07591
cohort id: 45, age = 1, time = 10, year = 1979, month = 11, sum(density) = 153675.02
cohort id: 25, age = 33, time = 22, year = 1980, month = 11, sum(density) = 50.817927
cohort id: 31, age = 26, time = 21, year = 1980, month = 10, sum(density) = 435.206
cohort id: 32, age = 25, time = 21, year = 1980, month = 10, sum(density) = 539.66186
cohort id: 41, age = 10, time = 15, year = 1980, month = 4, sum(density) = 28865.487
cohort id: 42, age = 7, time = 13, year = 1980, month = 2, sum(density) = 51634.084
cohort id: 24, age = 36, time = 24, year = 1981, month = 1, sum(density) = 19.364253
cohort id: 35, age = 24, time = 23, year = 1980, month = 12, sum(density) = 681.83469
cohort id: 44, age = 4, time = 12, year = 1980, month = 1, sum(density) = 99032.471
cohort id: 37, age = 17, time = 18, year = 1980, month = 7, sum(density) = 5968.5093
cohort id: 34, age = 25, time = 23, year = 1980, month = 12, sum(density) = 659.51062
cohort id: 27, age = 32, time = 23, year = 1980, month = 12, sum(density) = 84.343612
cohort id: 26, age = 34, time = 24, year = 1981, month = 1, sum(density) = 41.002437
cohort id: 29, age = 30, time = 23, year = 1980, month = 12, sum(density) = 162.44571
cohort id: 28, age = 30, time = 22, year = 1980, month = 11, sum(density) = 150.33926
cohort id: 30, age = 26, time = 20, year = 1980, month = 9, sum(density) = 431.06616
cohort id: 45, age = 2, time = 11, year = 1979, month = 12, sum(density) = 118837.58
cohort id: 36, age = 20, time = 20, year = 1980, month = 9, sum(density) = 1143.363
cohort id: 43, age = 6, time = 13, year = 1980, month = 2, sum(density) = 64522.934
cohort id: 38, age = 16, time = 18, year = 1980, month = 7, sum(density) = 8233.8048
cohort id: 22, age = 36, time = 22, year = 1980, month = 11, sum(density) = 20.876703
cohort id: 25, age = 34, time = 23, year = 1980, month = 12, sum(density) = 38.70501
cohort id: 39, age = 14, time = 17, year = 1980, month = 6, sum(density) = 13190.336
cohort id: 31, age = 27, time = 22, year = 1980, month = 11, sum(density) = 346.61589
cohort id: 32, age = 26, time = 22, year = 1980, month = 11, sum(density) = 432.22161
cohort id: 40, age = 12, time = 16, year = 1980, month = 5, sum(density) = 19598.937
cohort id: 33, age = 25, time = 22, year = 1980, month = 11, sum(density) = 678.87763
cohort id: 45, age = 3, time = 12, year = 1980, month = 1, sum(density) = 118837.58
cohort id: 46, age = 0, time = 10, year = 1979, month = 11, sum(density) = 215147.67
cohort id: 27, age = 33, time = 24, year = 1981, month = 1, sum(density) = 64.683411
cohort id: 29, age = 31, time = 24, year = 1981, month = 1, sum(density) = 126.24976
cohort id: 34, age = 26, time = 24, year = 1981, month = 1, sum(density) = 528.20991
cohort id: 26, age = 35, time = 25, year = 1981, month = 2, sum(density) = 31.010479
cohort id: 35, age = 25, time = 24, year = 1981, month = 1, sum(density) = 549.03994
cohort id: 28, age = 31, time = 23, year = 1980, month = 12, sum(density) = 116.84085
cohort id: 41, age = 11, time = 16, year = 1980, month = 5, sum(density) = 24131.598
cohort id: 42, age = 8, time = 14, year = 1980, month = 3, sum(density) = 42892.879
cohort id: 30, age = 27, time = 21, year = 1980, month = 10, sum(density) = 343.31876
cohort id: 44, age = 5, time = 13, year = 1980, month = 2, sum(density) = 80968.274
cohort id: 36, age = 21, time = 21, year = 1980, month = 10, sum(density) = 938.02315
cohort id: 37, age = 18, time = 19, year = 1980, month = 8, sum(density) = 4948.7457
cohort id: 38, age = 17, time = 19, year = 1980, month = 8, sum(density) = 6845.0848
cohort id: 25, age = 35, time = 24, year = 1981, month = 1, sum(density) = 29.272916
cohort id: 39, age = 15, time = 18, year = 1980, month = 7, sum(density) = 11009.843
cohort id: 46, age = 1, time = 11, year = 1979, month = 12, sum(density) = 149184.61
cohort id: 32, age = 27, time = 23, year = 1980, month = 12, sum(density) = 344.23901
cohort id: 40, age = 13, time = 17, year = 1980, month = 6, sum(density) = 16390.362
cohort id: 33, age = 26, time = 23, year = 1980, month = 12, sum(density) = 543.72118
cohort id: 27, age = 34, time = 25, year = 1981, month = 2, sum(density) = 49.26553
cohort id: 34, age = 27, time = 25, year = 1981, month = 2, sum(density) = 420.68802
cohort id: 43, age = 7, time = 14, year = 1980, month = 3, sum(density) = 53386.009
cohort id: 35, age = 26, time = 25, year = 1981, month = 2, sum(density) = 439.73262
cohort id: 31, age = 28, time = 23, year = 1980, month = 12, sum(density) = 274.46309
cohort id: 45, age = 4, time = 13, year = 1980, month = 2, sum(density) = 96279.839
cohort id: 29, age = 32, time = 25, year = 1981, month = 2, sum(density) = 97.477401
cohort id: 26, age = 36, time = 26, year = 1981, month = 3, sum(density) = 21.641784
cohort id: 46, age = 2, time = 12, year = 1980, month = 1, sum(density) = 115351.8
cohort id: 28, age = 32, time = 24, year = 1981, month = 1, sum(density) = 90.212789
cohort id: 42, age = 9, time = 15, year = 1980, month = 4, sum(density) = 35737.251
cohort id: 37, age = 19, time = 20, year = 1980, month = 9, sum(density) = 4090.1469
cohort id: 41, age = 12, time = 17, year = 1980, month = 6, sum(density) = 20185.621
cohort id: 30, age = 28, time = 22, year = 1980, month = 11, sum(density) = 271.85236
cohort id: 36, age = 22, time = 22, year = 1980, month = 11, sum(density) = 766.35074
cohort id: 44, age = 6, time = 14, year = 1980, month = 3, sum(density) = 66645.591
cohort id: 27, age = 35, time = 26, year = 1981, month = 3, sum(density) = 37.259923
cohort id: 33, age = 27, time = 24, year = 1981, month = 1, sum(density) = 433.04183
cohort id: 46, age = 3, time = 13, year = 1980, month = 2, sum(density) = 115351.8
cohort id: 38, age = 18, time = 20, year = 1980, month = 9, sum(density) = 5675.5475
cohort id: 25, age = 36, time = 25, year = 1981, month = 2, sum(density) = 20.429165
cohort id: 35, age = 27, time = 26, year = 1981, month = 3, sum(density) = 350.22108
cohort id: 39, age = 16, time = 19, year = 1980, month = 8, sum(density) = 9174.2877
cohort id: 32, age = 28, time = 24, year = 1981, month = 1, sum(density) = 272.5809
cohort id: 31, age = 29, time = 24, year = 1981, month = 1, sum(density) = 216.01864
cohort id: 40, age = 14, time = 18, year = 1980, month = 7, sum(density) = 13699.36
cohort id: 47, age = 0, time = 11, year = 1979, month = 12, sum(density) = 191199.39
cohort id: 29, age = 33, time = 26, year = 1981, month = 3, sum(density) = 74.75576
cohort id: 34, age = 28, time = 26, year = 1981, month = 3, sum(density) = 333.11602
cohort id: 43, age = 8, time = 15, year = 1980, month = 4, sum(density) = 44347.108
cohort id: 28, age = 33, time = 25, year = 1981, month = 2, sum(density) = 69.184504
cohort id: 41, age = 13, time = 18, year = 1980, month = 7, sum(density) = 16881
cohort id: 30, age = 29, time = 23, year = 1980, month = 12, sum(density) = 213.96385
cohort id: 45, age = 5, time = 14, year = 1980, month = 3, sum(density) = 78722.545
cohort id: 36, age = 23, time = 23, year = 1980, month = 12, sum(density) = 623.23805
cohort id: 37, age = 20, time = 21, year = 1980, month = 10, sum(density) = 3368.8061
cohort id: 42, age = 10, time = 16, year = 1980, month = 5, sum(density) = 29837.341
cohort id: 38, age = 19, time = 21, year = 1980, month = 10, sum(density) = 4690.8499
cohort id: 47, age = 1, time = 12, year = 1980, month = 1, sum(density) = 132832.95
cohort id: 27, age = 36, time = 27, year = 1981, month = 4, sum(density) = 26.003182
cohort id: 29, age = 34, time = 27, year = 1981, month = 4, sum(density) = 56.937042
cohort id: 44, age = 7, time = 15, year = 1980, month = 4, sum(density) = 55140.878
cohort id: 31, age = 30, time = 25, year = 1981, month = 2, sum(density) = 168.96454
cohort id: 32, age = 29, time = 25, year = 1981, month = 2, sum(density) = 214.53725
cohort id: 33, age = 28, time = 25, year = 1981, month = 2, sum(density) = 342.89806
cohort id: 40, age = 15, time = 19, year = 1980, month = 8, sum(density) = 11434.721
cohort id: 39, age = 17, time = 20, year = 1980, month = 9, sum(density) = 7626.9452
cohort id: 34, age = 29, time = 27, year = 1981, month = 4, sum(density) = 262.18196
cohort id: 35, age = 28, time = 27, year = 1981, month = 4, sum(density) = 277.31788
cohort id: 46, age = 4, time = 14, year = 1980, month = 3, sum(density) = 93465.411
cohort id: 28, age = 34, time = 26, year = 1981, month = 3, sum(density) = 52.693746
cohort id: 30, age = 30, time = 24, year = 1981, month = 1, sum(density) = 167.35733
cohort id: 36, age = 24, time = 24, year = 1981, month = 1, sum(density) = 504.40894
cohort id: 47, age = 2, time = 13, year = 1980, month = 2, sum(density) = 102760.15
cohort id: 37, age = 21, time = 22, year = 1980, month = 11, sum(density) = 2763.7925
cohort id: 43, age = 9, time = 16, year = 1980, month = 5, sum(density) = 36947.814
cohort id: 41, age = 14, time = 19, year = 1980, month = 8, sum(density) = 14109.493
cohort id: 45, age = 6, time = 15, year = 1980, month = 4, sum(density) = 64800.01
cohort id: 47, age = 3, time = 14, year = 1980, month = 3, sum(density) = 102760.15
cohort id: 29, age = 35, time = 28, year = 1981, month = 5, sum(density) = 43.061951
cohort id: 32, age = 30, time = 26, year = 1981, month = 3, sum(density) = 167.80584
cohort id: 31, age = 31, time = 26, year = 1981, month = 3, sum(density) = 131.31607
cohort id: 33, age = 29, time = 26, year = 1981, month = 3, sum(density) = 269.881
cohort id: 34, age = 30, time = 28, year = 1981, month = 5, sum(density) = 205.07237
cohort id: 35, age = 29, time = 28, year = 1981, month = 5, sum(density) = 218.26553
cohort id: 38, age = 20, time = 22, year = 1980, month = 11, sum(density) = 3863.5631
cohort id: 42, age = 11, time = 17, year = 1980, month = 6, sum(density) = 24943.747
cohort id: 48, age = 0, time = 12, year = 1980, month = 1, sum(density) = 178316.97
cohort id: 28, age = 35, time = 27, year = 1981, month = 4, sum(density) = 39.852711
cohort id: 30, age = 31, time = 25, year = 1981, month = 2, sum(density) = 130.06698
cohort id: 40, age = 16, time = 20, year = 1980, month = 9, sum(density) = 9528.361
cohort id: 44, age = 8, time = 16, year = 1980, month = 5, sum(density) = 45803.323
cohort id: 39, age = 18, time = 21, year = 1980, month = 10, sum(density) = 6323.8112
cohort id: 41, age = 15, time = 20, year = 1980, month = 9, sum(density) = 11777.055
cohort id: 46, age = 5, time = 15, year = 1980, month = 4, sum(density) = 76428.263
cohort id: 36, age = 25, time = 25, year = 1981, month = 2, sum(density) = 406.17003
cohort id: 48, age = 1, time = 13, year = 1980, month = 2, sum(density) = 124081.65
cohort id: 45, age = 7, time = 16, year = 1980, month = 5, sum(density) = 53614.077
cohort id: 32, age = 31, time = 27, year = 1981, month = 4, sum(density) = 130.41554
cohort id: 34, age = 31, time = 29, year = 1981, month = 6, sum(density) = 159.3784
cohort id: 35, age = 30, time = 29, year = 1981, month = 6, sum(density) = 170.72201
cohort id: 37, age = 22, time = 23, year = 1980, month = 12, sum(density) = 2257.9735
cohort id: 33, age = 30, time = 27, year = 1981, month = 4, sum(density) = 211.09438
cohort id: 43, age = 10, time = 17, year = 1980, month = 6, sum(density) = 30847.487
cohort id: 38, age = 21, time = 23, year = 1980, month = 12, sum(density) = 3169.6948
cohort id: 47, age = 4, time = 15, year = 1980, month = 4, sum(density) = 83291.691
cohort id: 29, age = 36, time = 29, year = 1981, month = 6, sum(density) = 30.052341
cohort id: 31, age = 32, time = 27, year = 1981, month = 4, sum(density) = 101.38912
cohort id: 40, age = 17, time = 21, year = 1980, month = 10, sum(density) = 7921.3001
cohort id: 39, age = 19, time = 22, year = 1980, month = 11, sum(density) = 5226.6409
cohort id: 42, age = 12, time = 18, year = 1980, month = 7, sum(density) = 20864.831
cohort id: 36, age = 26, time = 26, year = 1981, month = 3, sum(density) = 325.30641
cohort id: 48, age = 2, time = 14, year = 1980, month = 3, sum(density) = 96053.927
cohort id: 28, age = 36, time = 28, year = 1981, month = 5, sum(density) = 27.812656
cohort id: 30, age = 32, time = 26, year = 1981, month = 3, sum(density) = 100.42468
cohort id: 35, age = 31, time = 30, year = 1981, month = 7, sum(density) = 132.68194
cohort id: 41, age = 16, time = 21, year = 1980, month = 10, sum(density) = 9813.6391
cohort id: 37, age = 23, time = 24, year = 1981, month = 1, sum(density) = 1836.3067
cohort id: 44, age = 9, time = 17, year = 1980, month = 6, sum(density) = 38160.27
cohort id: 33, age = 31, time = 28, year = 1981, month = 5, sum(density) = 164.05859
cohort id: 46, age = 6, time = 16, year = 1980, month = 5, sum(density) = 62912.61
cohort id: 48, age = 3, time = 15, year = 1980, month = 4, sum(density) = 96053.927
cohort id: 34, age = 32, time = 30, year = 1981, month = 7, sum(density) = 123.05608
cohort id: 45, age = 8, time = 17, year = 1980, month = 6, sum(density) = 44535.272
cohort id: 38, age = 22, time = 24, year = 1981, month = 1, sum(density) = 2589.5865
cohort id: 43, age = 11, time = 18, year = 1980, month = 7, sum(density) = 25787.969
cohort id: 32, age = 32, time = 28, year = 1981, month = 5, sum(density) = 100.69383
cohort id: 31, age = 33, time = 28, year = 1981, month = 5, sum(density) = 77.755671
cohort id: 49, age = 0, time = 13, year = 1980, month = 2, sum(density) = 183175.66
cohort id: 47, age = 5, time = 16, year = 1980, month = 5, sum(density) = 68117.673
cohort id: 42, age = 13, time = 19, year = 1980, month = 8, sum(density) = 17449.015
cohort id: 36, age = 27, time = 27, year = 1981, month = 4, sum(density) = 259.08736
cohort id: 41, age = 17, time = 22, year = 1980, month = 11, sum(density) = 8158.463
cohort id: 30, age = 33, time = 27, year = 1981, month = 4, sum(density) = 77.016042
cohort id: 37, age = 24, time = 25, year = 1981, month = 2, sum(density) = 1486.189
cohort id: 40, age = 18, time = 22, year = 1980, month = 11, sum(density) = 6567.8797
cohort id: 39, age = 20, time = 23, year = 1980, month = 12, sum(density) = 4304.8513
cohort id: 38, age = 23, time = 25, year = 1981, month = 2, sum(density) = 2105.9924
cohort id: 44, age = 10, time = 18, year = 1980, month = 7, sum(density) = 31859.421
cohort id: 49, age = 1, time = 14, year = 1980, month = 3, sum(density) = 127502.48
cohort id: 34, age = 33, time = 31, year = 1981, month = 8, sum(density) = 94.372135
cohort id: 35, age = 32, time = 31, year = 1981, month = 8, sum(density) = 102.44376
cohort id: 32, age = 33, time = 29, year = 1981, month = 6, sum(density) = 77.222453
cohort id: 33, age = 32, time = 29, year = 1981, month = 6, sum(density) = 126.66963
cohort id: 31, age = 34, time = 29, year = 1981, month = 6, sum(density) = 59.221897
cohort id: 46, age = 7, time = 17, year = 1980, month = 6, sum(density) = 52053.426
cohort id: 45, age = 9, time = 18, year = 1980, month = 7, sum(density) = 37104.157
cohort id: 48, age = 4, time = 16, year = 1980, month = 5, sum(density) = 77857.328
cohort id: 43, age = 12, time = 19, year = 1980, month = 8, sum(density) = 21570.901
cohort id: 30, age = 34, time = 28, year = 1981, month = 5, sum(density) = 58.658566
cohort id: 47, age = 6, time = 17, year = 1980, month = 6, sum(density) = 56076.462
cohort id: 40, age = 19, time = 23, year = 1980, month = 12, sum(density) = 5428.364
cohort id: 49, age = 2, time = 15, year = 1980, month = 4, sum(density) = 98736.892
cohort id: 39, age = 21, time = 24, year = 1981, month = 1, sum(density) = 3531.7307
cohort id: 36, age = 28, time = 28, year = 1981, month = 5, sum(density) = 205.15495
cohort id: 41, age = 18, time = 23, year = 1980, month = 12, sum(density) = 6764.517
cohort id: 35, age = 33, time = 32, year = 1981, month = 9, sum(density) = 78.564475
cohort id: 34, age = 34, time = 32, year = 1981, month = 9, sum(density) = 71.877675
cohort id: 32, age = 34, time = 30, year = 1981, month = 7, sum(density) = 58.815776
cohort id: 42, age = 14, time = 20, year = 1980, month = 9, sum(density) = 14584.206
cohort id: 37, age = 25, time = 26, year = 1981, month = 3, sum(density) = 1196.7379
cohort id: 38, age = 24, time = 26, year = 1981, month = 3, sum(density) = 1704.4553
cohort id: 31, age = 35, time = 30, year = 1981, month = 7, sum(density) = 44.790006
cohort id: 33, age = 33, time = 30, year = 1981, month = 7, sum(density) = 97.143381
cohort id: 49, age = 3, time = 16, year = 1980, month = 5, sum(density) = 98736.892
cohort id: 44, age = 11, time = 19, year = 1980, month = 8, sum(density) = 26633.819
cohort id: 46, age = 8, time = 18, year = 1980, month = 7, sum(density) = 43239.792
cohort id: 43, age = 13, time = 20, year = 1980, month = 9, sum(density) = 18039.494
cohort id: 45, age = 10, time = 19, year = 1980, month = 8, sum(density) = 30978.076
cohort id: 30, age = 35, time = 29, year = 1981, month = 6, sum(density) = 44.363953
cohort id: 48, age = 5, time = 17, year = 1980, month = 6, sum(density) = 63674.158
cohort id: 41, age = 19, time = 24, year = 1981, month = 1, sum(density) = 5590.8851
cohort id: 36, age = 29, time = 29, year = 1981, month = 6, sum(density) = 161.46905
cohort id: 34, age = 35, time = 33, year = 1981, month = 10, sum(density) = 54.361674
cohort id: 35, age = 34, time = 33, year = 1981, month = 10, sum(density) = 59.837915
cohort id: 47, age = 7, time = 18, year = 1980, month = 7, sum(density) = 46400.337
cohort id: 32, age = 35, time = 31, year = 1981, month = 8, sum(density) = 44.482853
cohort id: 37, age = 26, time = 27, year = 1981, month = 4, sum(density) = 958.48163
cohort id: 40, age = 20, time = 24, year = 1981, month = 1, sum(density) = 4471.0008
cohort id: 42, age = 15, time = 21, year = 1980, month = 10, sum(density) = 12173.293
cohort id: 33, age = 34, time = 31, year = 1981, month = 8, sum(density) = 73.98837
cohort id: 39, age = 22, time = 25, year = 1981, month = 2, sum(density) = 2885.3605
cohort id: 50, age = 0, time = 14, year = 1980, month = 3, sum(density) = 203237.58
cohort id: 49, age = 4, time = 17, year = 1980, month = 6, sum(density) = 80008.791
cohort id: 31, age = 36, time = 31, year = 1981, month = 8, sum(density) = 31.258326
cohort id: 38, age = 25, time = 27, year = 1981, month = 4, sum(density) = 1372.494
